dataset,call_id,emotion_true,emotion_pred,confidence,duration,transcript
CREMA-D,1004_IWW_FEA_XX,fear,fear,0.0,0.0,I wonder what this is about.
CREMA-D,1004_IWW_HAP_XX,joy,joy,0.0,0.0,I wonder what this is about.
CREMA-D,1004_IWW_NEU_XX,neutral,neutral,0.0,0.0,I wonder what this is about.
CREMA-D,1004_IWW_SAD_XX,sadness,sadness,0.0,0.0,I wonder what this is about.
CREMA-D,1004_MTI_ANG_XX,anger,anger,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1004_MTI_DIS_XX,disgust,disgust,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1004_MTI_FEA_XX,fear,fear,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1004_MTI_HAP_XX,joy,joy,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1004_MTI_NEU_XX,neutral,neutral,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1004_MTI_SAD_XX,sadness,sadness,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1004_TAI_ANG_XX,anger,anger,0.0,0.0,The airplane is almost full.
CREMA-D,1004_TAI_DIS_XX,disgust,disgust,0.0,0.0,The airplane is almost full.
CREMA-D,1004_TAI_FEA_XX,fear,fear,0.0,0.0,The airplane is almost full.
CREMA-D,1004_TAI_HAP_XX,joy,joy,0.0,0.0,The airplane is almost full.
CREMA-D,1004_TAI_NEU_XX,neutral,neutral,0.0,0.0,The airplane is almost full.
CREMA-D,1004_TAI_SAD_XX,sadness,sadness,0.0,0.0,The airplane is almost full.
CREMA-D,1004_TIE_ANG_XX,anger,anger,0.0,0.0,That is exactly what happened.
CREMA-D,1004_TIE_DIS_XX,disgust,disgust,0.0,0.0,That is exactly what happened.
CREMA-D,1004_TIE_FEA_XX,fear,fear,0.0,0.0,That is exactly what happened.
CREMA-D,1004_TIE_HAP_XX,joy,joy,0.0,0.0,That is exactly what happened.
CREMA-D,1004_TIE_NEU_XX,neutral,neutral,0.0,0.0,That is exactly what happened.
CREMA-D,1004_TIE_SAD_XX,sadness,sadness,0.0,0.0,That is exactly what happened.
CREMA-D,1004_TSI_ANG_XX,anger,anger,0.0,0.0,The surface is slick.
CREMA-D,1004_TSI_DIS_XX,disgust,disgust,0.0,0.0,The surface is slick.
CREMA-D,1004_TSI_FEA_XX,fear,fear,0.0,0.0,The surface is slick.
CREMA-D,1004_TSI_HAP_XX,joy,joy,0.0,0.0,The surface is slick.
CREMA-D,1004_TSI_NEU_XX,neutral,neutral,0.0,0.0,The surface is slick.
CREMA-D,1004_TSI_SAD_XX,sadness,sadness,0.0,0.0,The surface is slick.
CREMA-D,1004_WSI_ANG_XX,anger,anger,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1004_WSI_DIS_XX,disgust,disgust,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1004_WSI_FEA_XX,fear,fear,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1004_WSI_HAP_XX,joy,joy,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1004_WSI_NEU_XX,neutral,neutral,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1004_WSI_SAD_XX,sadness,sadness,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1005_DFA_ANG_XX,anger,anger,0.0,0.0,Don't forget a jacket.
CREMA-D,1005_DFA_DIS_XX,disgust,disgust,0.0,0.0,Don't forget a jacket.
CREMA-D,1005_DFA_FEA_XX,fear,fear,0.0,0.0,Don't forget a jacket.
CREMA-D,1005_DFA_HAP_XX,joy,joy,0.0,0.0,Don't forget a jacket.
CREMA-D,1005_DFA_NEU_XX,neutral,neutral,0.0,0.0,Don't forget a jacket.
CREMA-D,1005_DFA_SAD_XX,sadness,sadness,0.0,0.0,Don't forget a jacket.
CREMA-D,1005_IEO_ANG_HI,anger,anger,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_ANG_LO,anger,anger,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_ANG_MD,anger,anger,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_DIS_HI,disgust,disgust,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_DIS_LO,disgust,disgust,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_DIS_MD,disgust,disgust,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_FEA_HI,fear,fear,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_FEA_LO,fear,fear,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_FEA_MD,fear,fear,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_HAP_HI,joy,joy,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_HAP_LO,joy,joy,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_HAP_MD,joy,joy,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_NEU_XX,neutral,neutral,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_SAD_HI,sadness,sadness,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_SAD_LO,sadness,sadness,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IEO_SAD_MD,sadness,sadness,0.0,0.0,It's eleven o'clock.
CREMA-D,1005_IOM_ANG_XX,anger,anger,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1005_IOM_DIS_XX,disgust,disgust,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1005_IOM_FEA_XX,fear,fear,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1005_IOM_HAP_XX,joy,joy,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1005_IOM_NEU_XX,neutral,neutral,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1005_IOM_SAD_XX,sadness,sadness,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1005_ITH_ANG_XX,anger,anger,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1005_ITH_DIS_XX,disgust,disgust,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1005_ITH_FEA_XX,fear,fear,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1005_ITH_HAP_XX,joy,joy,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1005_ITH_NEU_XX,neutral,neutral,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1005_ITH_SAD_XX,sadness,sadness,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1005_ITS_ANG_XX,anger,anger,0.0,0.0,I think I've seen this before.
CREMA-D,1005_ITS_DIS_XX,disgust,disgust,0.0,0.0,I think I've seen this before.
CREMA-D,1005_ITS_FEA_XX,fear,fear,0.0,0.0,I think I've seen this before.
CREMA-D,1005_ITS_HAP_XX,joy,joy,0.0,0.0,I think I've seen this before.
CREMA-D,1005_ITS_NEU_XX,neutral,neutral,0.0,0.0,I think I've seen this before.
CREMA-D,1005_ITS_SAD_XX,sadness,sadness,0.0,0.0,I think I've seen this before.
CREMA-D,1005_IWL_ANG_XX,anger,anger,0.0,0.0,I would like a new alarm clock.
CREMA-D,1005_IWL_DIS_XX,disgust,disgust,0.0,0.0,I would like a new alarm clock.
CREMA-D,1005_IWL_FEA_XX,fear,fear,0.0,0.0,I would like a new alarm clock.
CREMA-D,1005_IWL_HAP_XX,joy,joy,0.0,0.0,I would like a new alarm clock.
CREMA-D,1005_IWL_NEU_XX,neutral,neutral,0.0,0.0,I would like a new alarm clock.
CREMA-D,1005_IWL_SAD_XX,sadness,sadness,0.0,0.0,I would like a new alarm clock.
CREMA-D,1005_IWW_ANG_XX,anger,anger,0.0,0.0,I wonder what this is about.
CREMA-D,1005_IWW_DIS_XX,disgust,disgust,0.0,0.0,I wonder what this is about.
CREMA-D,1005_IWW_FEA_XX,fear,fear,0.0,0.0,I wonder what this is about.
CREMA-D,1005_IWW_HAP_XX,joy,joy,0.0,0.0,I wonder what this is about.
CREMA-D,1005_IWW_NEU_XX,neutral,neutral,0.0,0.0,I wonder what this is about.
CREMA-D,1005_IWW_SAD_XX,sadness,sadness,0.0,0.0,I wonder what this is about.
CREMA-D,1005_MTI_ANG_XX,anger,anger,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1005_MTI_DIS_XX,disgust,disgust,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1005_MTI_FEA_XX,fear,fear,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1005_MTI_HAP_XX,joy,joy,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1005_MTI_NEU_XX,neutral,neutral,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1005_MTI_SAD_XX,sadness,sadness,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1005_TAI_ANG_XX,anger,anger,0.0,0.0,The airplane is almost full.
CREMA-D,1005_TAI_DIS_XX,disgust,disgust,0.0,0.0,The airplane is almost full.
CREMA-D,1005_TAI_FEA_XX,fear,fear,0.0,0.0,The airplane is almost full.
CREMA-D,1005_TAI_HAP_XX,joy,joy,0.0,0.0,The airplane is almost full.
CREMA-D,1005_TAI_NEU_XX,neutral,neutral,0.0,0.0,The airplane is almost full.
CREMA-D,1005_TAI_SAD_XX,sadness,sadness,0.0,0.0,The airplane is almost full.
CREMA-D,1005_TIE_ANG_XX,anger,anger,0.0,0.0,That is exactly what happened.
CREMA-D,1005_TIE_DIS_XX,disgust,disgust,0.0,0.0,That is exactly what happened.
CREMA-D,1005_TIE_FEA_XX,fear,fear,0.0,0.0,That is exactly what happened.
CREMA-D,1005_TIE_HAP_XX,joy,joy,0.0,0.0,That is exactly what happened.
CREMA-D,1005_TIE_NEU_XX,neutral,neutral,0.0,0.0,That is exactly what happened.
CREMA-D,1005_TIE_SAD_XX,sadness,sadness,0.0,0.0,That is exactly what happened.
CREMA-D,1005_TSI_ANG_XX,anger,anger,0.0,0.0,The surface is slick.
CREMA-D,1005_TSI_DIS_XX,disgust,disgust,0.0,0.0,The surface is slick.
CREMA-D,1005_TSI_FEA_XX,fear,fear,0.0,0.0,The surface is slick.
CREMA-D,1005_TSI_HAP_XX,joy,joy,0.0,0.0,The surface is slick.
CREMA-D,1005_TSI_NEU_XX,neutral,neutral,0.0,0.0,The surface is slick.
CREMA-D,1005_TSI_SAD_XX,sadness,sadness,0.0,0.0,The surface is slick.
CREMA-D,1005_WSI_ANG_XX,anger,anger,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1005_WSI_DIS_XX,disgust,disgust,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1005_WSI_FEA_XX,fear,fear,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1005_WSI_HAP_XX,joy,joy,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1005_WSI_NEU_XX,neutral,neutral,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1005_WSI_SAD_XX,sadness,sadness,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1006_DFA_ANG_XX,anger,anger,0.0,0.0,Don't forget a jacket.
CREMA-D,1006_DFA_DIS_XX,disgust,disgust,0.0,0.0,Don't forget a jacket.
CREMA-D,1006_DFA_FEA_XX,fear,fear,0.0,0.0,Don't forget a jacket.
CREMA-D,1006_DFA_HAP_XX,joy,joy,0.0,0.0,Don't forget a jacket.
CREMA-D,1006_DFA_NEU_XX,neutral,neutral,0.0,0.0,Don't forget a jacket.
CREMA-D,1006_DFA_SAD_XX,sadness,sadness,0.0,0.0,Don't forget a jacket.
CREMA-D,1006_IEO_ANG_HI,anger,anger,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_ANG_LO,anger,anger,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_ANG_MD,anger,anger,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_DIS_HI,disgust,disgust,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_DIS_LO,disgust,disgust,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_DIS_MD,disgust,disgust,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_FEA_HI,fear,fear,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_FEA_LO,fear,fear,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_FEA_MD,fear,fear,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_HAP_HI,joy,joy,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_HAP_LO,joy,joy,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_HAP_MD,joy,joy,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_NEU_XX,neutral,neutral,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_SAD_HI,sadness,sadness,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_SAD_LO,sadness,sadness,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IEO_SAD_MD,sadness,sadness,0.0,0.0,It's eleven o'clock.
CREMA-D,1006_IOM_ANG_XX,anger,anger,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1006_IOM_DIS_XX,disgust,disgust,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1006_IOM_FEA_XX,fear,fear,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1006_IOM_HAP_XX,joy,joy,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1006_IOM_NEU_XX,neutral,neutral,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1006_IOM_SAD_XX,sadness,sadness,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1006_ITH_ANG_XX,anger,anger,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1006_ITH_DIS_XX,disgust,disgust,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1006_ITH_FEA_XX,fear,fear,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1006_ITH_HAP_XX,joy,joy,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1006_ITH_NEU_XX,neutral,neutral,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1006_ITH_SAD_XX,sadness,sadness,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1006_ITS_ANG_XX,anger,anger,0.0,0.0,I think I've seen this before.
CREMA-D,1006_ITS_DIS_XX,disgust,disgust,0.0,0.0,I think I've seen this before.
CREMA-D,1006_ITS_FEA_XX,fear,fear,0.0,0.0,I think I've seen this before.
CREMA-D,1006_ITS_HAP_XX,joy,joy,0.0,0.0,I think I've seen this before.
CREMA-D,1006_ITS_NEU_XX,neutral,neutral,0.0,0.0,I think I've seen this before.
CREMA-D,1006_ITS_SAD_XX,sadness,sadness,0.0,0.0,I think I've seen this before.
CREMA-D,1006_IWL_ANG_XX,anger,anger,0.0,0.0,I would like a new alarm clock.
CREMA-D,1006_IWL_DIS_XX,disgust,disgust,0.0,0.0,I would like a new alarm clock.
CREMA-D,1006_IWL_FEA_XX,fear,fear,0.0,0.0,I would like a new alarm clock.
CREMA-D,1006_IWL_HAP_XX,joy,joy,0.0,0.0,I would like a new alarm clock.
CREMA-D,1006_IWL_NEU_XX,neutral,neutral,0.0,0.0,I would like a new alarm clock.
CREMA-D,1006_IWL_SAD_XX,sadness,sadness,0.0,0.0,I would like a new alarm clock.
CREMA-D,1006_IWW_ANG_XX,anger,anger,0.0,0.0,I wonder what this is about.
CREMA-D,1006_IWW_DIS_XX,disgust,disgust,0.0,0.0,I wonder what this is about.
CREMA-D,1006_IWW_FEA_XX,fear,fear,0.0,0.0,I wonder what this is about.
CREMA-D,1006_IWW_HAP_XX,joy,joy,0.0,0.0,I wonder what this is about.
CREMA-D,1006_IWW_NEU_XX,neutral,neutral,0.0,0.0,I wonder what this is about.
CREMA-D,1006_IWW_SAD_XX,sadness,sadness,0.0,0.0,I wonder what this is about.
CREMA-D,1006_MTI_ANG_XX,anger,anger,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1006_MTI_DIS_XX,disgust,disgust,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1006_MTI_FEA_XX,fear,fear,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1006_MTI_HAP_XX,joy,joy,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1006_MTI_NEU_XX,neutral,neutral,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1006_MTI_SAD_XX,sadness,sadness,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1006_TAI_ANG_XX,anger,anger,0.0,0.0,The airplane is almost full.
CREMA-D,1006_TAI_DIS_XX,disgust,disgust,0.0,0.0,The airplane is almost full.
CREMA-D,1006_TAI_FEA_XX,fear,fear,0.0,0.0,The airplane is almost full.
CREMA-D,1006_TAI_HAP_XX,joy,joy,0.0,0.0,The airplane is almost full.
CREMA-D,1006_TAI_NEU_XX,neutral,neutral,0.0,0.0,The airplane is almost full.
CREMA-D,1006_TAI_SAD_XX,sadness,sadness,0.0,0.0,The airplane is almost full.
CREMA-D,1006_TIE_ANG_XX,anger,anger,0.0,0.0,That is exactly what happened.
CREMA-D,1006_TIE_DIS_XX,disgust,disgust,0.0,0.0,That is exactly what happened.
CREMA-D,1006_TIE_FEA_XX,fear,fear,0.0,0.0,That is exactly what happened.
CREMA-D,1006_TIE_HAP_XX,joy,joy,0.0,0.0,That is exactly what happened.
CREMA-D,1006_TIE_NEU_XX,neutral,neutral,0.0,0.0,That is exactly what happened.
CREMA-D,1006_TIE_SAD_XX,sadness,sadness,0.0,0.0,That is exactly what happened.
CREMA-D,1006_TSI_ANG_XX,anger,anger,0.0,0.0,The surface is slick.
CREMA-D,1006_TSI_DIS_XX,disgust,disgust,0.0,0.0,The surface is slick.
CREMA-D,1006_TSI_FEA_XX,fear,fear,0.0,0.0,The surface is slick.
CREMA-D,1006_TSI_HAP_XX,joy,joy,0.0,0.0,The surface is slick.
CREMA-D,1006_TSI_NEU_XX,neutral,neutral,0.0,0.0,The surface is slick.
CREMA-D,1006_TSI_SAD_XX,sadness,sadness,0.0,0.0,The surface is slick.
CREMA-D,1006_WSI_ANG_XX,anger,anger,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1006_WSI_DIS_XX,disgust,disgust,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1006_WSI_FEA_XX,fear,fear,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1006_WSI_HAP_XX,joy,joy,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1006_WSI_NEU_XX,neutral,neutral,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1006_WSI_SAD_XX,sadness,sadness,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1007_DFA_ANG_XX,anger,anger,0.0,0.0,Don't forget a jacket.
CREMA-D,1007_DFA_DIS_XX,disgust,disgust,0.0,0.0,Don't forget a jacket.
CREMA-D,1007_DFA_FEA_XX,fear,fear,0.0,0.0,Don't forget a jacket.
CREMA-D,1007_DFA_HAP_XX,joy,joy,0.0,0.0,Don't forget a jacket.
CREMA-D,1007_DFA_NEU_XX,neutral,neutral,0.0,0.0,Don't forget a jacket.
CREMA-D,1007_DFA_SAD_XX,sadness,sadness,0.0,0.0,Don't forget a jacket.
CREMA-D,1007_IEO_ANG_HI,anger,anger,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_ANG_LO,anger,anger,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_ANG_MD,anger,anger,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_DIS_HI,disgust,disgust,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_DIS_LO,disgust,disgust,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_DIS_MD,disgust,disgust,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_FEA_HI,fear,fear,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_FEA_LO,fear,fear,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_FEA_MD,fear,fear,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_HAP_HI,joy,joy,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_HAP_LO,joy,joy,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_HAP_MD,joy,joy,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_NEU_XX,neutral,neutral,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_SAD_HI,sadness,sadness,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_SAD_LO,sadness,sadness,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IEO_SAD_MD,sadness,sadness,0.0,0.0,It's eleven o'clock.
CREMA-D,1007_IOM_ANG_XX,anger,anger,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1007_IOM_DIS_XX,disgust,disgust,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1007_IOM_FEA_XX,fear,fear,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1007_IOM_HAP_XX,joy,joy,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1007_IOM_NEU_XX,neutral,neutral,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1007_IOM_SAD_XX,sadness,sadness,0.0,0.0,I'm on my way to the meeting.
CREMA-D,1007_ITH_ANG_XX,anger,anger,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1007_ITH_DIS_XX,disgust,disgust,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1007_ITH_FEA_XX,fear,fear,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1007_ITH_HAP_XX,joy,joy,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1007_ITH_NEU_XX,neutral,neutral,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1007_ITH_SAD_XX,sadness,sadness,0.0,0.0,I think I have a doctor's appointment.
CREMA-D,1007_ITS_ANG_XX,anger,anger,0.0,0.0,I think I've seen this before.
CREMA-D,1007_ITS_DIS_XX,disgust,disgust,0.0,0.0,I think I've seen this before.
CREMA-D,1007_ITS_FEA_XX,fear,fear,0.0,0.0,I think I've seen this before.
CREMA-D,1007_ITS_HAP_XX,joy,joy,0.0,0.0,I think I've seen this before.
CREMA-D,1007_ITS_NEU_XX,neutral,neutral,0.0,0.0,I think I've seen this before.
CREMA-D,1007_ITS_SAD_XX,sadness,sadness,0.0,0.0,I think I've seen this before.
CREMA-D,1007_IWL_ANG_XX,anger,anger,0.0,0.0,I would like a new alarm clock.
CREMA-D,1007_IWL_DIS_XX,disgust,disgust,0.0,0.0,I would like a new alarm clock.
CREMA-D,1007_IWL_FEA_XX,fear,fear,0.0,0.0,I would like a new alarm clock.
CREMA-D,1007_IWL_HAP_XX,joy,joy,0.0,0.0,I would like a new alarm clock.
CREMA-D,1007_IWL_NEU_XX,neutral,neutral,0.0,0.0,I would like a new alarm clock.
CREMA-D,1007_IWL_SAD_XX,sadness,sadness,0.0,0.0,I would like a new alarm clock.
CREMA-D,1007_IWW_ANG_XX,anger,anger,0.0,0.0,I wonder what this is about.
CREMA-D,1007_IWW_DIS_XX,disgust,disgust,0.0,0.0,I wonder what this is about.
CREMA-D,1007_IWW_FEA_XX,fear,fear,0.0,0.0,I wonder what this is about.
CREMA-D,1007_IWW_HAP_XX,joy,joy,0.0,0.0,I wonder what this is about.
CREMA-D,1007_IWW_NEU_XX,neutral,neutral,0.0,0.0,I wonder what this is about.
CREMA-D,1007_IWW_SAD_XX,sadness,sadness,0.0,0.0,I wonder what this is about.
CREMA-D,1007_MTI_ANG_XX,anger,anger,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1007_MTI_DIS_XX,disgust,disgust,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1007_MTI_FEA_XX,fear,fear,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1007_MTI_HAP_XX,joy,joy,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1007_MTI_NEU_XX,neutral,neutral,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1007_MTI_SAD_XX,sadness,sadness,0.0,0.0,Maybe tomorrow it will be cold.
CREMA-D,1007_TAI_ANG_XX,anger,anger,0.0,0.0,The airplane is almost full.
CREMA-D,1007_TAI_DIS_XX,disgust,disgust,0.0,0.0,The airplane is almost full.
CREMA-D,1007_TAI_FEA_XX,fear,fear,0.0,0.0,The airplane is almost full.
CREMA-D,1007_TAI_HAP_XX,joy,joy,0.0,0.0,The airplane is almost full.
CREMA-D,1007_TAI_NEU_XX,neutral,neutral,0.0,0.0,The airplane is almost full.
CREMA-D,1007_TAI_SAD_XX,sadness,sadness,0.0,0.0,The airplane is almost full.
CREMA-D,1007_TIE_ANG_XX,anger,anger,0.0,0.0,That is exactly what happened.
CREMA-D,1007_TIE_DIS_XX,disgust,disgust,0.0,0.0,That is exactly what happened.
CREMA-D,1007_TIE_FEA_XX,fear,fear,0.0,0.0,That is exactly what happened.
CREMA-D,1007_TIE_HAP_XX,joy,joy,0.0,0.0,That is exactly what happened.
CREMA-D,1007_TIE_NEU_XX,neutral,neutral,0.0,0.0,That is exactly what happened.
CREMA-D,1007_TIE_SAD_XX,sadness,sadness,0.0,0.0,That is exactly what happened.
CREMA-D,1007_TSI_ANG_XX,anger,anger,0.0,0.0,The surface is slick.
CREMA-D,1007_TSI_DIS_XX,disgust,disgust,0.0,0.0,The surface is slick.
CREMA-D,1007_TSI_FEA_XX,fear,fear,0.0,0.0,The surface is slick.
CREMA-D,1007_TSI_HAP_XX,joy,joy,0.0,0.0,The surface is slick.
CREMA-D,1007_TSI_NEU_XX,neutral,neutral,0.0,0.0,The surface is slick.
CREMA-D,1007_TSI_SAD_XX,sadness,sadness,0.0,0.0,The surface is slick.
CREMA-D,1007_WSI_ANG_XX,anger,anger,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1007_WSI_DIS_XX,disgust,disgust,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1007_WSI_FEA_XX,fear,fear,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1007_WSI_HAP_XX,joy,joy,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1007_WSI_NEU_XX,neutral,neutral,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1007_WSI_SAD_XX,sadness,sadness,0.0,0.0,We'll stop in a couple of minutes.
CREMA-D,1008_DFA_ANG_XX,anger,anger,0.0,0.0,Don't forget a jacket.
CREMA-D,1008_DFA_DIS_XX,disgust,disgust,0.0,0.0,Don't forget a jacket.
CREMA-D,1008_DFA_FEA_XX,fear,fear,0.0,0.0,Don't forget a jacket.
CREMA-D,1008_DFA_HAP_XX,joy,joy,0.0,0.0,Don't forget a jacket.
CREMA-D,1008_DFA_NEU_XX,neutral,neutral,0.0,0.0,Don't forget a jacket.
CREMA-D,1008_DFA_SAD_XX,sadness,sadness,0.0,0.0,Don't forget a jacket.
CREMA-D,1008_IEO_ANG_HI,anger,anger,0.0,0.0,It's eleven o'clock.
CREMA-D,1008_IEO_ANG_LO,anger,anger,0.0,0.0,It's eleven o'clock.
CREMA-D,1008_IEO_ANG_MD,anger,anger,0.0,0.0,It's eleven o'clock.
CREMA-D,1008_IEO_DIS_HI,disgust,disgust,0.0,0.0,It's eleven o'clock.
CREMA-D,1008_IEO_DIS_LO,disgust,disgust,0.0,0.0,It's eleven o'clock.
CREMA-D,1008_IEO_DIS_MD,disgust,disgust,0.0,0.0,It's eleven o'clock.
CREMA-D,1008_IEO_FEA_HI,fear,fear,0.0,0.0,It's eleven o'clock.
